Name,Review,Number of Stars,Cleaned_Review,Corrected_Review,Generated_Text,Summary
AARDY,Quick and easy process which gave more options than other sites.,5,quick easy process gave option site,quick easy process gave option site,lot option price available easy use ive come back x bought plan thanks,
AARDY,"Melanie saved us $291 by carefully & diligently asking me all the right questions on what our true non-refundable cost is for the trip. Because of her obvious excellent knowledge & expertise, I realized tonight that we've been overpaying for our trip insurance policies in the many years that we've purchased trip insurance so we are so greatful for Melanie!! So lucky & thankful to have gotten her when I called tonight to purchase our upcoming trip insurance!! 5 stars for Melanie & Aardy!!!",5,melanie saved u carefully diligently asking right question true nonrefundable cost trip obvious excellent knowledge expertise realized tonight weve overpaying trip insurance policy many year weve purchased trip insurance greatful melanie lucky thankful gotten called tonight purchase upcoming trip insurance star melanie aardy,melanin saved u carefully diligently asking right question true nonrefundable cost trip obvious excellent knowledge expertise realized tonight were overlying trip insurance policy many year were purchased trip insurance dreadful melanin lucky thankful gotten called tonight purchase coming trip insurance star melanin hardy,miranda gave prompt pertainent information helped make choice painless one definitely use agency thank much,melanie saved u carefully diligently asking right question true nonrefundable cost trip obvious excellent knowledge expertise realized tonight weve overpaying trip insurance policy many year weve purchased trip insurance greatful melanie lucky thankful gotten called tonight purchase upcoming trip insurance star melanie aardy
AARDY,"Sylvia, my agent was very helpful explaining the various policy options.  Aardy is easy to use and a great place to compare travel insurance options.",5,sylvia agent helpful explaining various policy option aardy easy use great place compare travel insurance option,sylvis agent helpful explaining various policy option hardy easy use great place compare travel insurance option,miranda excellent well agent interacted previously made easy look insurance need,sylvia agent helpful explaining various policy option aardy easy use great place compare travel insurance option
AARDY,Melenie is a great representative.  She helped from the beginning till end,5,melenie great representative helped beginning till end,helene great representative helped beginning till end,sylvia exceptional courteous knowledgeable price expected,melenie great representative helped beginning till end
AARDY,"Nicole was extremely courteous, knowledgeable, and forth coming.  I enjoyed dealing with Nicole, thank you very very much!",5,nicole extremely courteous knowledgeable forth coming enjoyed dealing nicole thank much,nice extremely courteous knowledgeable forth coming enjoyed dealing nice thank much,experience aardy great melanie person dealt professional knowledgeable thorough pleasant,nicole extremely courteous knowledgeable forth coming enjoyed dealing nicole thank much
AARDY,"George was very helpful, knowledgeable, and very helpful!! A pleasure to work with",5,george helpful knowledgeable helpful pleasure work,george helpful knowledgeable helpful pleasure work,agent personable good job parsing detail,george helpful knowledgeable helpful pleasure work
AARDY,"Nicole was amazing... so helpful, sweet, informative, kind, thoughtful.  This is my first time buying travel insurance and she kindly walked me through it and made it easy for me to understand!  Thank you Nicole!!",5,nicole amazing helpful sweet informative kind thoughtful first time buying travel insurance kindly walked made easy understand thank nicole,nice amazing helpful sweet information kind thoughtful first time buying travel insurance kindly walked made easy understand thank nice,denise helpful explained everything well trip age question answered,nicole amazing helpful sweet informative kind thoughtful first time buying travel insurance kindly walked made easy understand thank nicole
AARDY,Denise was able to assist me with my concerns.  I'm traveling with group and she found the information right away.  She carefully reviewed the policy information to ensure that I had the best policy.,5,denise able assist concern im traveling group found information right away carefully reviewed policy information ensure best policy,dense able assist concern in traveling group found information right away carefully reviewed policy information ensure best policy,used aardys many time provide best service knowledge seen long time answered phone melanie george helpful aspect purchase,denise able assist concern im traveling group found information right away carefully reviewed policy information ensure best policy
AARDY,"Syliva knew all the answers, plus she was so very cordial.  I could not have had a better guide through buying travel insurance.",5,syliva knew answer plus cordial could better guide buying travel insurance,saliva knew answer plus cordial could better guide buying travel insurance,katrina helpful explaining various policy option aardy easy use website policy provided quickly,syliva knew answer plus cordial could better guide buying travel insurance
AARDY,The representative I spoke with was wonderful.  She answered all my questions and was very knowledgeable about all the insurances.,5,representative spoke wonderful answered question knowledgeable insurance,representative spoke wonderful answered question knowledgeable insurance,representative spoke wonderful answered question helpful pleasure business,representative spoke wonderful answered question knowledgeable insurance
AARDY,"I called Aardy and was speaking to a person, Miranda, in less than a minute without having to wait on hold. Miranda was extremely helpful in providing options and explaining them as well as answering my questions. Miranda was polite and professional and made the purchase of insurance easy. I have used Aardy in the past and I appreciate their genuine commitment to being ready and available to speak to customers.",5,called aardy speaking person miranda le minute without wait hold miranda extremely helpful providing option explaining well answering question miranda polite professional made purchase insurance easy used aardy past appreciate genuine commitment ready available speak customer,called hardy speaking person veranda le minute without wait hold veranda extremely helpful providing option explaining well answering question veranda polite professional made purchase insurance easy used hardy past appreciate genuine commitment ready available speak customer,kindly assisted ward amanda extremely helpful efficient answering question,called aardy speaking person miranda le minute without wait hold miranda extremely helpful providing option explaining well answering question miranda polite professional made purchase insurance easy used aardy past appreciate genuine commitment ready available speak customer
AARDY,"Every representative I had spoken with has been helpful.  They have taken their time to explain details of the various plans, provided answers to questions I had and prompted me to think about things that I hadn't considered.",5,every representative spoken helpful taken time explain detail various plan provided answer question prompted think thing hadnt considered,every representative spoken helpful taken time explain detail various plan provided answer question prompted think thing hadn considered,friendly service good price excellent policy,every representative spoken helpful taken time explain detail various plan provided answer question prompted think thing hadnt considered
AARDY,The person who helped me was patient and answered all of my questions well.,5,person helped patient answered question well,person helped patient answered question well,honest helpful agentswere amazing always reminding could call anytime question would recommend aardycom,person helped patient answered question well
AARDY,Sylvia was very knowledgeable about my needs and very patient towards me. I am a senior person and don’t know about this tool for travel.,5,sylvia knowledgeable need patient towards senior person dont know tool travel,sylvis knowledgeable need patient towards senior person dont know tool travel,janet helpful able see quick vies coverage able understand concern highlight corresponding feature plan proposed u didnt need buy insurance,sylvia knowledgeable need patient towards senior person dont know tool travel
AARDY,"Fast clear and concise communicationHelpful and friendly both on chat line and live phone call.Both Nicole on chat and Maranda on phone answered my questions professionally, explained thingsin plain language.Kudos to both of them!",5,fast clear concise communicationhelpful friendly chat line live phone callboth nicole chat maranda phone answered question professionally explained thingsin plain languagekudos,fast clear concise communicationhelpful friendly chat line live phone callboth nice chat veranda phone answered question professionally explained things plain languagekudos,maranda denise helpfulmaranda searched found best fit need traveling trust recommendation travel need,fast clear concise communicationhelpful friendly chat line live phone callboth nicole chat maranda phone answered question professionally explained thingsin plain languagekudos
AARDY,It was really easy to find a plan that worked for us as the recommended plan was the one chosen - seemed to be the best deal.,5,really easy find plan worked u recommended plan one chosen seemed best deal,really easy find plan worked u recommended plan one chosen seemed best deal,fast complete information many travel insurance provided u information guidance choosing travel policy selected best value match need,really easy find plan worked u recommended plan one chosen seemed best deal
AARDY,Ease of use and good selection of policies,5,ease use good selection policy,ease use good selection policy,responsive helpful customer service five starthe quote user friendly website,
AARDY,Nicole was extremely helpful & kind. I had a screaming baby in the background & she was very patient answering clearly all my questions with in-depth explanations.,5,nicole extremely helpful kind screaming baby background patient answering clearly question indepth explanation,nice extremely helpful kind screaming baby background patient answering clearly question depth explanation,sylvia answered question great job explaining everything helpful,nicole extremely helpful kind screaming baby background patient answering clearly question indepth explanation
AARDY,Was a pleasure working with Janet..She answered all my questions and was very informative about the type of policy I needed.,5,pleasure working janetshe answered question informative type policy needed,pleasure working janetshe answered question information type policy needed,question answered quickly clearly option explained cost policy could beat anywhere,pleasure working janetshe answered question informative type policy needed
AARDY,"Sara was so helpful. I have used Aardy before to insure my travels., Everyone has been kind and professional. I have never had to use my insurance coverage, but I sure wouldn’t want to travel without the needed coverage.",5,sara helpful used aardy insure travel everyone kind professional never use insurance coverage sure wouldnt want travel without needed coverage,sera helpful used hardy insure travel everyone kind professional never use insurance coverage sure wouldn want travel without needed coverage,maranda denise helpfulmaranda searched found best plan need professional pleasant work,sara helpful used aardy insure travel everyone kind professional never use insurance coverage sure wouldnt want travel without needed coverage
AARDY,"Telephone call to cheerful happy lady, Chrstina.  She was able to help me and answer all my questions in a very timely manner!",5,telephone call cheerful happy lady chrstina able help answer question timely manner,telephone call cheerful happy lady christian able help answer question timely manner,great option older person like recommendation really help making policy decision thanks gang,telephone call cheerful happy lady chrstina able help answer question timely manner
AARDY,"She was friendly, knowable and ready to help.  She, even, conducted a conference call with my travel companion.",5,friendly knowable ready help even conducted conference call travel companion,friendly notable ready help even conducted conference call travel companion,compared aardy travel insurance company compare many wanted,friendly knowable ready help even conducted conference call travel companion
AARDY,"It was a pleasure!  I was taken care of from soup to nuts by Amanda, who, in about 10 minutes stepped me through the entire process and now I have my policy and am good to go!  Thanks!",5,pleasure taken care soup nut amanda minute stepped entire process policy good go thanks,pleasure taken care soup nut mania minute stepped entire process policy good go thanks,st time purchasing travel protection,pleasure taken care soup nut amanda minute stepped entire process policy good go thanks
AARDY,"Agent Melanie was very knowledgeable in the pros about the product we purchased. She answered all questions intelligently, no question was trivial. She also shared information that I did know, so I also learned interesting facts.",5,agent melanie knowledgeable pro product purchased answered question intelligently question trivial also shared information know also learned interesting fact,agent melanin knowledgeable pro product purchased answered question intelligently question trivial also shared information know also learned interesting fact,janet helpful complete confidence securing travel insurance help u unforeseen event might impact expensive trip comparing travel insurance,agent melanie knowledgeable pro product purchased answered question intelligently question trivial also shared information know also learned interesting fact
AARDY,No review text found,5,review text found,review text found,miranda call melanie first call took time sure comfortable answer excellent contact appreciated help,
AARDY,"Very helpful, honest and compassionate. I would highly recommend this customer service representative. I would do business with this company again just because of her.",5,helpful honest compassionate would highly recommend customer service representative would business company,helpful honest compassionate would highly recommend customer service representative would business company,purchased trip insurance wasnt sure couple thing feel confident insurance adequately protect husband,helpful honest compassionate would highly recommend customer service representative would business company
AARDY,The representative.,5,representative,representative,agent assisted professional knowledgeable thorough,
AARDY,"Ward, the chatter answered all my questions.",5,ward chatter answered question,ward chatter answered question,agent destiny wonderful professional service range quote could select provided many option choose one suited requirement,
AARDY,No review text found,5,review text found,review text found,miranda helpful aardy always great answer question prompted think thing hadnt considered,
AARDY,Melanie was great at pointing us to the right policy to supplement our Celebrity “Vacation Protection Plan”.,5,melanie great pointing u right policy supplement celebrity vacation protection plan,melanin great pointing u right policy supplement celebrity vacation protection plan,easy process gave option allowed pick one suited requirement,melanie great pointing u right policy supplement celebrity vacation protection plan
AARDY,"I found this company accidentally and am so thankful that I did!   They have made everything simple, and I felt like they were working for me and not the insurance company.    When I called, a real person immediately answered who was very knowledgable and patient. When I needed to call back I was able to reach the same person.  And by the way--she was easy to understand.",5,found company accidentally thankful made everything simple felt like working insurance company called real person immediately answered knowledgable patient needed call back able reach person wayshe easy understand,found company accidentally thankful made everything simple felt like working insurance company called real person immediately answered knowledgable patient needed call back able reach person ways easy understand,company greatwe great experience chat phone,found company accidentally thankful made everything simple felt like working insurance company called real person immediately answered knowledgable patient needed call back able reach person wayshe easy understand
AARDY,My experience with Janet was wonderful. She answered my questions clearly.,5,experience janet wonderful answered question clearly,experience janet wonderful answered question clearly,policy fair price helpful staff answering question signing policy,experience janet wonderful answered question clearly
AARDY,Aardy.com is so simple to use to get a quote.  The variety of plans is ample. Excellent insurance companies are offered.  We've had to unfortunately make a claim previously and the claim process went off without a hitch.  We have used Aardy.com numerous times now and always tell our friends to take a look at their site for their travel insurance.  We learned several years ago that it's best to NOT buy the vendor's travel insurance because it's much more expensive and doesn't give you the coverage like an Aardy company will.  Much more expansive!,5,aardycom simple use get quote variety plan ample excellent insurance company offered weve unfortunately make claim previously claim process went without hitch used aardycom numerous time always tell friend take look site travel insurance learned several year ago best buy vendor travel insurance much expensive doesnt give coverage like aardy company much expansive,aardycom simple use get quote variety plan ample excellent insurance company offered were unfortunately make claim previously claim process went without pitch used aardycom numerous time always tell friend take look site travel insurance learned several year ago best buy vendor travel insurance much expensive doesn give coverage like hardy company much expensive,melanie helpful pleasant phone carefully explained everything would recommend aardycom,aardycom simple use get quote variety plan ample excellent insurance company offered weve unfortunately make claim previously claim process went without hitch used aardycom numerous time always tell friend take look site travel insurance learned several year ago best buy vendor travel insurance much expensive doesnt give coverage like aardy company much expansive
AARDY,"Easy to purchase, no issues so far. Seem to be a great company.",5,easy purchase issue far seem great company,easy purchase issue far seem great company,agent patient helpful made process easy thank w,easy purchase issue far seem great company
AARDY,"I had a hard time with the online payment, and the operator helped me with a few minutes.",5,hard time online payment operator helped minute,hard time online payment operator helped minute,felicia timely helpful question online chat responsive gave several option quote fast provided sufficient detail make buying decision,hard time online payment operator helped minute
AARDY,Instant quote response.  Easy to compare options. Good prices.,5,instant quote response easy compare option good price,instant quote response easy compare option good price,everything explained detail easy reach phone contact maranda friendly vey knowledgeable enjoyed dealing w th,instant quote response easy compare option good price
AARDY,"The experience of navigating through the question to process the insurance policy was easy.  Immediately I could compare the different insurance one to others. I appreciate that there weren't any unnecessary questions. However, I needed to ask questions regarding my trip, and I was able to get that confirmation of my concerns right away. Thank you for that.",5,experience navigating question process insurance policy easy immediately could compare different insurance one others appreciate werent unnecessary question however needed ask question regarding trip able get confirmation concern right away thank,experience navigation question process insurance policy easy immediately could compare different insurance one others appreciate weren unnecessary question however needed ask question regarding trip able get confirmation concern right away thank,george friendly professional answered question knowledgeable insurance product,experience navigating question process insurance policy easy immediately could compare different insurance one others appreciate werent unnecessary question however needed ask question regarding trip able get confirmation concern right away thank
AARDY,"I found Andrea to be exceeding helpful in assisting me when purchasing a travel insurance policy. She is a very informed, knowledgeable, and professional customer service agent.I will certainly use AARDY's services again for my travel insurance policy needs in the future.-Jonathan Galin, Anchorage, Alaska USA",5,found andrea exceeding helpful assisting purchasing travel insurance policy informed knowledgeable professional customer service agenti certainly use aardys service travel insurance policy need futurejonathan galin anchorage alaska usa,found andrew exceeding helpful assisting purchasing travel insurance policy informed knowledgeable professional customer service agents certainly use cards service travel insurance policy need futurejonathan gain anchorage alaska us,person extremely courteous knowledgeable forth coming enjoyed dealing w th,found andrea exceeding helpful assisting purchasing travel insurance policy informed knowledgeable professional customer service agenti certainly use aardys service travel insurance policy need futurejonathan galin anchorage alaska usa
AARDY,I appreciate the options presented and Thr money I saved.,5,appreciate option presented thr money saved,appreciate option presented the money saved,good coverage quick response needsalso extremely easy work,appreciate option presented thr money saved
AARDY,Getting multiple quotes that are easy to evaluate and then purchasing the right product couldn’t be easier.  The only drawback was that price seems a little high for a one week cruise.,4,getting multiple quote easy evaluate purchasing right product couldnt easier drawback price seems little high one week cruise,getting multiple quote easy evaluate purchasing right product couldn easier drawback price seems little high one week cruise,aardy laid suggested insurance policy addressed concern find right travel plan,getting multiple quote easy evaluate purchasing right product couldnt easier drawback price seems little high one week cruise
AARDY,Easy-to-use.  Great pricing. Will use again first all our travel needs.,5,easytouse great pricing use first travel need,easytouse great pricking use first travel need,representative sylvia janet knowledgeable accommodatinga pleasure deal,easytouse great pricing use first travel need
AARDY,The AARDY associate I worked with was knowledgeable about her insurance products and quickly picked up on my needs. The final product she suggested was competitively priced from an A rated insurance company. She made the buying experience fast and simple,5,aardy associate worked knowledgeable insurance product quickly picked need final product suggested competitively priced rated insurance company made buying experience fast simple,hardy associate worked knowledgeable insurance product quickly picked need final product suggested competitive prices rate insurance company made buying experience fast simple,kayla provided outstanding customer service rep denise informative patient easy deal,aardy associate worked knowledgeable insurance product quickly picked need final product suggested competitively priced rated insurance company made buying experience fast simple
AARDY,Very Easy to review and compare plans.  I have used them in the past and will continue for all my future trips.,5,easy review compare plan used past continue future trip,easy review compare plan used past continue future trip,spoke christiana purchasing policy travel insurance info anywhere cost policy could beat anywhere,easy review compare plan used past continue future trip
AARDY,Easy to navigate the website and buy insurance.,5,easy navigate website buy insurance,easy navigable webster buy insurance,always use aardy future,
AARDY,"Friendly, helpful and knowledgeable responses from both Sylvia and Melanie!  Hope not to have to use any of this insurance.Robert Schwartz",5,friendly helpful knowledgeable response sylvia melanie hope use insurancerobert schwartz,friendly helpful knowledgeable response sylvis melanin hope use insurancerobert schwartz,shanna chat available almost immediately helpful spoke nicole knowledgeable great job answering multitude question regard travel policy,friendly helpful knowledgeable response sylvia melanie hope use insurancerobert schwartz
AARDY,"We had been shopping for insurance for our cruise.  When we accessed this website the process was quick and easy. When we made our decision, the contact with  an agent was also quick and easy. She was helpful and the process was completed in just minutes. We are very pleased with the ease and quality of service. :-)",5,shopping insurance cruise accessed website process quick easy made decision contact agent also quick easy helpful process completed minute pleased ease quality service,shopping insurance cruise accessed webster process quick easy made decision contact agent also quick easy helpful process completed minute pleased ease quality service,agent kayla friendly knowledgeable helpful understanding willing explain detail,shopping insurance cruise accessed website process quick easy made decision contact agent also quick easy helpful process completed minute pleased ease quality service
AARDY,No nonsense.  Multiple choices.  BANG !!!  DONE !!!What's not to like ???,5,nonsense multiple choice bang done whats like,nonsense multiple choice bang done what like,easy compare travel insurance,nonsense multiple choice bang done whats like
AARDY,Christina was the best and knows the business. I went to Faye and 6 others insurance companies . She's a keeper.0,5,christina best know business went faye others insurance company shes keeper,christian best know business went face others insurance company she keeper,dealt andrea arizonashe extremely helpful getting u great price,christina best know business went faye others insurance company shes keeper
AARDY,"I have returned to Aardy for trip insurance- specially medical/evacuation coverage- getting back to the USA would be my highest priority.The agents at Aardy always help me find a plan, with a company, that works best for us and it is so affordable.Thank you Amanda and Miranda!",5,returned aardy trip insurance specially medicalevacuation coverage getting back usa would highest prioritythe agent aardy always help find plan company work best u affordablethank amanda miranda,returned hardy trip insurance specially medicalevacuation coverage getting back us would highest prioritythe agent hardy always help find plan company work best u affordablethank mania veranda,shanna explained policy term,returned aardy trip insurance specially medicalevacuation coverage getting back usa would highest prioritythe agent aardy always help find plan company work best u affordablethank amanda miranda
AARDY,Clear options and easy comparison of plans. Great prices. With a previous policy I appreciated the communication I received offering help if I had had any problems on the trip. I am confident in this company and have returned to give it more business. [Slight gripe: the chat function didn't work for me. No big deal since the website was very clear.],5,clear option easy comparison plan great price previous policy appreciated communication received offering help problem trip confident company returned give business slight gripe chat function didnt work big deal since website clear,clear option easy comparison plan great price previous policy appreciated communication received offering help problem trip confident company returned give business slight grip chat function didn work big deal since webster clear,sylvia lovely work answered question clearly gave example clarify policy term,clear option easy comparison plan great price previous policy appreciated communication received offering help problem trip confident company returned give business slight gripe chat function didnt work big deal since website clear
AARDY,Just look at my return email to you and post it.,5,look return email post,look return email post,george great work gave information needed,
AARDY,Amanada and Felicia F. were great to deal with. Thank you very much,5,amanada felicia f great deal thank much,canada elicit f great deal thank much,carefully considering various travel insurance destiny also took initiative call back,
AARDY,The agent was very helpful in explaining the different policies to me and answering any questions I had,5,agent helpful explaining different policy answering question,agent helpful explaining different policy answering question,miranda kayla made process take way longer necessary,agent helpful explaining different policy answering question
AARDY,"My agent, Janet, was amazing.  It was the first time I had purchased trip insurance, and she gathered my information, explained my options and helped me pick the best policy for my trip.  As she again went over the policy details, I realized that I did not have all the information necessary, and she kept my quote in the system until I was sure of the dates.  When I called back a week later, we completed the purchase.  It was a seamless transaction, and Janet's explanations were crystal clear.",5,agent janet amazing first time purchased trip insurance gathered information explained option helped pick best policy trip went policy detail realized information necessary kept quote system sure date called back week later completed purchase seamless transaction janets explanation crystal clear,agent janet amazing first time purchased trip insurance gathered information explained option helped pick best policy trip went policy detail realized information necessary kept quote system sure date called back week later completed purchase fearless transaction janet explanation crystal clear,website easy navigate site good price excellent policy,agent janet amazing first time purchased trip insurance gathered information explained option helped pick best policy trip went policy detail realized information necessary kept quote system sure date called back week later completed purchase seamless transaction janets explanation crystal clear
AARDY,"Felicia was my contact person. She was professional, courteous, patient and listened to my questions. The whole process was efficient, and I am satisfied with my purchase.",5,felicia contact person professional courteous patient listened question whole process efficient satisfied purchase,elicit contact person professional courteous patient listened question whole process efficient satisfied purchase,easily understood agent name dennis great,felicia contact person professional courteous patient listened question whole process efficient satisfied purchase
AARDY,George seemed very knowledgable and was very courteous and helpful,5,george seemed knowledgable courteous helpful,george seemed knowledgable courteous helpful,representative informative helped really figure important better price offered online point checkout popular travel website like expedia travelocity,george seemed knowledgable courteous helpful
AARDY,Melanie and Miranda did a great job in explaining my options. They were very friendly and helpful.,5,melanie miranda great job explaining option friendly helpful,melanin veranda great job explaining option friendly helpful,christiana nice patient informative truly outstanding,melanie miranda great job explaining option friendly helpful
AARDY,Great help in finding what I needed.,5,great help finding needed,great help finding needed,helpful deciding company go answered question great customer service,
AARDY,I had questions on insurance I received all answers very professionally. That helped me decide what package was the proper one for me. Thank you so much.,5,question insurance received answer professionally helped decide package proper one thank much,question insurance received answer professionally helped decide package proper one thank much,could understand feel safer travel insurance offered best rate cruise line offering went policy aardy cant say good bad honestly hope dont use,question insurance received answer professionally helped decide package proper one thank much
AARDY,Great website that custom fits policies to your needs.  Agents are very helpful in directing you to the correct policies too.,5,great website custom fit policy need agent helpful directing correct policy,great webster custom fit policy need agent helpful directing correct policy,second time reaching aardy travel insurance easy process,great website custom fit policy need agent helpful directing correct policy
AARDY,Sylvia answered all my questions and patiently walked me thru the details of the policy.,5,sylvia answered question patiently walked thru detail policy,sylvis answered question patiently walked thou detail policy,really appreciate friendliness patience since first time purchased travel insurance duration trip peace mind question answered point,sylvia answered question patiently walked thru detail policy
AARDY,No review text found,5,review text found,review text found,quick easy find phone number call customer service question asked fast courteous response initial inquirywould recommend aardy,
AARDY,Christiana listened and was very helpful. Within a few minutes we had found the policy for me,5,christiana listened helpful within minute found policy,christian listened helpful within minute found policy,destiny friendly informative helpful friendlywe got travel company mother using providing better coverage found search great service,christiana listened helpful within minute found policy
AARDY,"the person was extremely courteous and helpful.  Also your website encourages your customer to call, unlike other companies.",5,person extremely courteous helpful also website encourages customer call unlike company,person extremely courteous helpful also webster encourages customer call unlike company,amanda melanie helpful courteous knowledgeable helpful truly nice someone side matter insurance,person extremely courteous helpful also website encourages customer call unlike company
AARDY,Miranda did a wonderful job.  She was knowledgeable and warm and answered all my questions patiently!,5,miranda wonderful job knowledgeable warm answered question patiently,veranda wonderful job knowledgeable warm answered question patiently,easy review compare plan nice feature,miranda wonderful job knowledgeable warm answered question patiently
AARDY,"Christianna, who was the agent with whom I dealt was pleasant, knowledgeable and efficient",5,christianna agent dealt pleasant knowledgeable efficient,christian agent dealt pleasant knowledgeable efficient,miranda professional assisting insurance policy product patient kind couldnt ask,christianna agent dealt pleasant knowledgeable efficient
AARDY,Great customer service from Roy F.  He is friendly and nice to talk with.,5,great customer service roy f friendly nice talk,great customer service roy f friendly nice talk,agent helpful answered question made feel comfortable using service year always appreciated personal caring approach refreshingly good service,great customer service roy f friendly nice talk
AARDY,"Melanie was very friendly, informative, and helpful.",5,melanie friendly informative helpful,melanin friendly information helpful,quick easy test really need use confirmation purchase plan time melanie helped competent friendly professional,
AARDY,"Sylvia, our agent, was extremely helpful. She answered all questions I had and explained things in terms that were easy to understand.",5,sylvia agent extremely helpful answered question explained thing term easy understand,sylvis agent extremely helpful answered question explained thing term easy understand,found easy compare different insurance company look article especially helpful,sylvia agent extremely helpful answered question explained thing term easy understand
AARDY,Lots of parameters compared and the details are there if you want.,5,lot parameter compared detail want,lot parameter compared detail want,simple straight forwarddestiny professional answered question concern also explained alter policy need futurejonathan galin anchorage alaska usa,
AARDY,Excellent and exhaustively detailed consultation from Christianna J. helped steer me away from a policy that wouldn't have provided me coverage based on some complicated trip financing I never would have figured out on my own.,5,excellent exhaustively detailed consultation christianna j helped steer away policy wouldnt provided coverage based complicated trip financing never would figured,excellent exhaustive detailed consultation christian j helped steer away policy wouldn provided coverage based complicated trip financing never would figured,easy fast way get answer question timely manner,excellent exhaustively detailed consultation christianna j helped steer away policy wouldnt provided coverage based complicated trip financing never would figured
AARDY,"I've used AARDY for trips with travel coverage for many years. They are very professional and provide great advice. Denise and Melanie did an excellent job in helping me through the process for this latest coverage. They are great, the company is great, the products they find are excellent, but it is people like Denise and Melanie that make the difference!",5,ive used aardy trip travel coverage many year professional provide great advice denise melanie excellent job helping process latest coverage great company great product find excellent people like denise melanie make difference,give used hardy trip travel coverage many year professional provide great advice dense melanin excellent job helping process latest coverage great company great product find excellent people like dense melanin make difference,easy get quote various travel insurance learned several year customer service experience,ive used aardy trip travel coverage many year professional provide great advice denise melanie excellent job helping process latest coverage great company great product find excellent people like denise melanie make difference
AARDY,"The policy, fair price and customer care service. You're amazing",5,policy fair price customer care service youre amazing,policy fair price customer care service your amazing,aardycom website well designed made easy thanks amanda,policy fair price customer care service youre amazing
AARDY,"expediency, ease of usage",5,expediency ease usage,experience ease usage,easy navigate several option offered helpful suggestion made making choice policy buy,
AARDY,the site is easy to use and to compare plans is a nice feature.,5,site easy use compare plan nice feature,site easy use compare plan nice feature,melony easy understand benefit,
AARDY,Miranda explained things clearly and took the time to be sure I was comfortable with her answers . She was an excellent contact ! I appreciated her help.,5,miranda explained thing clearly took time sure comfortable answer excellent contact appreciated help,veranda explained thing clearly took time sure comfortable answer excellent contact appreciated help,best travel insurance policy ensure question answered took time explainingour option etc followed today helped book pkg,miranda explained thing clearly took time sure comfortable answer excellent contact appreciated help
AARDY,I use the same representative each time. This is not the first time that I have purchased insurance through the company.  My representative is always very nice and kind and asks all them the right questions to make sure that my coverage is adequate for my needs.,5,use representative time first time purchased insurance company representative always nice kind asks right question make sure coverage adequate need,use representative time first time purchased insurance company representative always nice kind asks right question make sure coverage adequate need,good place good service mobile,use representative time first time purchased insurance company representative always nice kind asks right question make sure coverage adequate need
AARDY,"Miranda helped this first time travel insurance buyer understand what I was looking at, what I really needed and explained the flexibility to change trip costs and dates as they became clearer in an easy to understand and friendly way. She was so helpful AND pleasant! Kudos!",5,miranda helped first time travel insurance buyer understand looking really needed explained flexibility change trip cost date became clearer easy understand friendly way helpful pleasant kudos,veranda helped first time travel insurance buyer understand looking really needed explained flexibility change trip cost date became clearer easy understand friendly way helpful pleasant buds,used last trip easy navigate several option clear explanation benefit,miranda helped first time travel insurance buyer understand looking really needed explained flexibility change trip cost date became clearer easy understand friendly way helpful pleasant kudos
AARDY,Agent was very knowledgeable and helpful.,5,agent knowledgeable helpful,agent knowledgeable helpful,miranda helpful guided u towards best policy lowest cost,
AARDY,Melony was very easy to understand.  She walked me completely through the process.  She was extremely helpful and patient.,5,melony easy understand walked completely process extremely helpful patient,melon easy understand walked completely process extremely helpful patient,aardy helped choose right plan,melony easy understand walked completely process extremely helpful patient
AARDY,"Melanie thoroughly described the policies and how they worked. She was cheerful and positive, and listened to my answers carefully before moving to further questions.",5,melanie thoroughly described policy worked cheerful positive listened answer carefully moving question,melanin thoroughly described policy worked cheerful positive listened answer carefully moving question,talked roy katrina george helpful friendly clear,melanie thoroughly described policy worked cheerful positive listened answer carefully moving question
AARDY,"Felicia and Melanie were very helpful in the process of  my decision and executing my travel insurance. Thank you, both, for the pleasant and concise interactions.",5,felicia melanie helpful process decision executing travel insurance thank pleasant concise interaction,elicit melanin helpful process decision executing travel insurance thank pleasant concise interaction,process seamless janets level knowledge made sure question answered point,felicia melanie helpful process decision executing travel insurance thank pleasant concise interaction
AARDY,I just purchased insurance for our upcoming trip and Sylvia made the process very easy and thoroughly went over everything in great detail. She was a pleasure to work with.,5,purchased insurance upcoming trip sylvia made process easy thoroughly went everything great detail pleasure work,purchased insurance coming trip sylvis made process easy thoroughly went everything great detail pleasure work,helpful many option choose description clear website user friendly question aardy client manager aardy decision difficult,purchased insurance upcoming trip sylvia made process easy thoroughly went everything great detail pleasure work
AARDY,very GOOD ATTENTION TO MY REQUEST HANDLE FRENDLY,5,good attention request handle frendly,good attention request handle friendly,george helpful friendly gave information needed able complete purchase agent,
AARDY,"We have used AARDY several times now, so the understanding of your documents was very easy this time.",5,used aardy several time understanding document easy time,used hardy several time understanding document easy time,perfect service quick effective question answered went aardycom quote slightly cheaper thank lady,used aardy several time understanding document easy time
AARDY,No review text found,5,review text found,review text found,super easy decide recommendation travel agent andrea sylvia kind patient knowledgeable sale representative,
